config;instance;run;solutionCosts;integerSolutionCosts;optimal;feasible;total running time;total setup costs;number of too late jobs;number of batches;solve_time;total_time;normalized_objective_bound;int_objective_bound;normalization_const_int_to_float_obj;solution_method;instance_number;objective
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/85_oven_scheduling.minizinc_instance_3012-13.24.02.dzn ../../instancesUC1withLB/mzn/warmstart/85_warm_start_85RandomOvenSchedulingInstance-n250-k2-a2--2212-22.47.02.dzn;1;-1.0;-1;-1;-1;;;;;3556.6599;;;;;singleobj-mzn-gurobiWS-LB-noUB;85;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/85_oven_scheduling.cpoptimizer_instance_3012-13.24.01.dat;1;0.007866667;1239;-1;1;1239.0;503.0;243.0;201.0;3584.09;3600.03;0.000126984;20.0;157500.0;singleobj-opl-reprjob-LB-noUB;85;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/85_warm_start_85RandomOvenSchedulingInstance-n250-k2-a2--2212-22.47.02.dat;1;0.005079365;800;-1;1;800.0;369.0;248.0;147.0;3584.25;3600.04;0.000126984;20.0;157500.0;singleobj-opl-reprjob-LB-WS-noUB;85;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/85_oven_scheduling.minizinc_instance_3012-13.24.02.dzn;1;-1.0;-1;-1;-1;;;;;3555.3017;;;;;singleobj-mzn-gurobi-LB-noUB;85;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/85_oven_scheduling.minizinc_instance_3012-13.24.02.dzn ../../instancesUC1withLB/mzn/warmstart/85_warm_start_85RandomOvenSchedulingInstance-n250-k2-a2--2212-22.47.02.dzn;1;-1.0;-1;-1;-1;;;;;3557.4202;;;;;singleobj-mzn-gurobiWS-LB-noUB;85;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/85_oven_scheduling.cpoptimizer_instance_3012-13.24.01.dat;1;0.003555556;560;-1;1;1286.0;560.0;242.0;224.0;3584.58;3600.03;0.002184127;344.0;157500.0;singleobj-opl-reprjob-LB-noUB;85;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/85_warm_start_85RandomOvenSchedulingInstance-n250-k2-a2--2212-22.47.02.dat;1;0.00232381;366;-1;1;911.0;366.0;246.0;146.0;3583.88;3600.04;0.002184127;344.0;157500.0;singleobj-opl-reprjob-LB-WS-noUB;85;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/85_oven_scheduling.minizinc_instance_3012-13.24.02.dzn;1;-1.0;-1;-1;-1;;;;;3560.0693;;;;;singleobj-mzn-gurobi-LB-noUB;85;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/85_oven_scheduling.minizinc_instance_3012-13.24.02.dzn ../../instancesUC1withLB/mzn/warmstart/85_warm_start_85RandomOvenSchedulingInstance-n250-k2-a2--2212-22.47.02.dzn;1;-1.0;-1;-1;-1;;;;;3555.1284;;;;;singleobj-mzn-gurobiWS-LB-noUB;85;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/85_oven_scheduling.cpoptimizer_instance_3012-13.24.01.dat;1;0.001530159;241;-1;1;1317.0;627.0;241.0;250.0;3584.23;3600.04;1.27e-05;2.0;157500.0;singleobj-opl-reprjob-LB-noUB;85;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/85_warm_start_85RandomOvenSchedulingInstance-n250-k2-a2--2212-22.47.02.dat;1;0.001307937;206;-1;1;1079.0;509.0;206.0;200.0;3584.63;3600.03;1.27e-05;2.0;157500.0;singleobj-opl-reprjob-LB-WS-noUB;85;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/86_oven_scheduling.minizinc_instance_3012-13.24.03.dzn;1;-1.0;-1;-1;-1;;;;;3554.4161;;;;;singleobj-mzn-gurobi-LB-noUB;86;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/86_oven_scheduling.minizinc_instance_3012-13.24.03.dzn ../../instancesUC1withLB/mzn/warmstart/86_warm_start_86RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.09.dzn;1;-1.0;-1;-1;-1;;;;;3552.6541;;;;;singleobj-mzn-gurobiWS-LB-noUB;86;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/86_oven_scheduling.cpoptimizer_instance_3012-13.24.03.dat;1;-1.0;-1;-1;-1;;;;;3585.33;3600.03;-1.0;15.0;-1.0;singleobj-opl-reprjob-LB-noUB;86;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/86_warm_start_86RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.09.dat;1;0.000946032;149;-1;1;1019.0;235.0;250.0;149.0;3585.5;3600.02;0.000101587;16.0;157500.0;singleobj-opl-reprjob-LB-WS-noUB;86;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/86_oven_scheduling.minizinc_instance_3012-13.24.03.dzn;1;-1.0;-1;-1;-1;;;;;3554.1424;;;;;singleobj-mzn-gurobi-LB-noUB;86;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/86_oven_scheduling.minizinc_instance_3012-13.24.03.dzn ../../instancesUC1withLB/mzn/warmstart/86_warm_start_86RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.09.dzn;1;-1.0;-1;-1;-1;;;;;3554.6203;;;;;singleobj-mzn-gurobiWS-LB-noUB;86;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/86_oven_scheduling.cpoptimizer_instance_3012-13.24.03.dat;1;-1.0;-1;-1;-1;;;;;3585.64;3600.04;-1.0;96.0;-1.0;singleobj-opl-reprjob-LB-noUB;86;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/86_warm_start_86RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.09.dat;1;0.005453968;859;-1;1;859.0;216.0;250.0;147.0;3584.99;3600.04;0.000673016;106.0;157500.0;singleobj-opl-reprjob-LB-WS-noUB;86;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/86_oven_scheduling.minizinc_instance_3012-13.24.03.dzn;1;-1.0;-1;-1;-1;;;;;3553.6065;;;;;singleobj-mzn-gurobi-LB-noUB;86;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/86_oven_scheduling.minizinc_instance_3012-13.24.03.dzn ../../instancesUC1withLB/mzn/warmstart/86_warm_start_86RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.09.dzn;1;-1.0;-1;-1;-1;;;;;3552.8479;;;;;singleobj-mzn-gurobiWS-LB-noUB;86;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/86_oven_scheduling.cpoptimizer_instance_3012-13.24.03.dat;1;-1.0;-1;-1;-1;;;;;3585.38;3600.02;-1.0;36.0;-1.0;singleobj-opl-reprjob-LB-noUB;86;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/86_warm_start_86RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.09.dat;1;0.00024127;38;-1;1;1168.0;38.0;250.0;183.0;3585.72;3600.04;0.000228571;36.0;157500.0;singleobj-opl-reprjob-LB-WS-noUB;86;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/86_oven_scheduling.minizinc_instance_3012-13.24.03.dzn;1;-1.0;-1;-1;-1;;;;;3554.5208;;;;;singleobj-mzn-gurobi-LB-noUB;86;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/86_oven_scheduling.minizinc_instance_3012-13.24.03.dzn ../../instancesUC1withLB/mzn/warmstart/86_warm_start_86RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.09.dzn;1;0.993587302;156490;1;1;1426.0;393.0;250.0;243.0;2643.5445;2706.2555;0.001587302;250.0;157500.0;singleobj-mzn-gurobiWS-LB-noUB;86;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/86_oven_scheduling.cpoptimizer_instance_3012-13.24.03.dat;1;-1.0;-1;-1;-1;;;;;3585.64;3600.04;-1.0;250.0;-1.0;singleobj-opl-reprjob-LB-noUB;86;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/86_warm_start_86RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.09.dat;1;0.001587302;250;1;1;1019.0;235.0;250.0;149.0;0.43;14.74;0.001587302;250.0;157500.0;singleobj-opl-reprjob-LB-WS-noUB;86;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/87_oven_scheduling.minizinc_instance_1212-10.35.29.dzn;1;-1.0;-1;-1;-1;;;;;3551.5165;;;;;singleobj-mzn-gurobi-LB-noUB;87;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/87_oven_scheduling.minizinc_instance_1212-10.35.29.dzn ../../instancesUC1withLB/mzn/warmstart/87_warm_start_87RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.15.dzn;1;-1.0;-1;-1;-1;;;;;3553.8481;;;;;singleobj-mzn-gurobiWS-LB-noUB;87;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/87_oven_scheduling.cpoptimizer_instance_1212-10.35.28.dat;1;0.000425397;67;-1;1;559.0;163.0;250.0;67.0;3585.31;3600.04;4.44e-05;7.0;157500.0;singleobj-opl-reprjob-LB-noUB;87;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/87_warm_start_87RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.15.dat;1;0.000444444;70;-1;1;585.0;201.0;250.0;70.0;3585.42;3600.03;4.44e-05;7.0;157500.0;singleobj-opl-reprjob-LB-WS-noUB;87;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/87_oven_scheduling.minizinc_instance_1212-10.35.29.dzn;1;-1.0;-1;-1;-1;;;;;3554.4573;;;;;singleobj-mzn-gurobi-LB-noUB;87;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/87_oven_scheduling.minizinc_instance_1212-10.35.29.dzn ../../instancesUC1withLB/mzn/warmstart/87_warm_start_87RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.15.dzn;1;-1.0;-1;-1;-1;;;;;3554.3078;;;;;singleobj-mzn-gurobiWS-LB-noUB;87;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/87_oven_scheduling.cpoptimizer_instance_1212-10.35.28.dat;1;0.002761905;435;-1;1;435.0;165.0;250.0;66.0;3585.12;3600.02;0.002177778;343.0;157500.0;singleobj-opl-reprjob-LB-noUB;87;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/87_warm_start_87RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.15.dat;1;0.002901587;457;-1;1;457.0;150.0;246.0;66.0;3585.04;3600.04;0.002177778;343.0;157500.0;singleobj-opl-reprjob-LB-WS-noUB;87;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/87_oven_scheduling.minizinc_instance_1212-10.35.29.dzn;1;-1.0;-1;-1;-1;;;;;3552.18;;;;;singleobj-mzn-gurobi-LB-noUB;87;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/87_oven_scheduling.minizinc_instance_1212-10.35.29.dzn ../../instancesUC1withLB/mzn/warmstart/87_warm_start_87RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.15.dzn;1;-1.0;-1;-1;-1;;;;;3553.3908;;;;;singleobj-mzn-gurobiWS-LB-noUB;87;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/87_oven_scheduling.cpoptimizer_instance_1212-10.35.28.dat;1;0.000526984;83;-1;1;569.0;83.0;245.0;82.0;3584.95;3600.04;0.000457143;72.0;157500.0;singleobj-opl-reprjob-LB-noUB;87;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/87_warm_start_87RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.15.dat;1;0.00048254;76;-1;1;493.0;76.0;247.0;71.0;3585.78;3600.04;0.000457143;72.0;157500.0;singleobj-opl-reprjob-LB-WS-noUB;87;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/87_oven_scheduling.minizinc_instance_1212-10.35.29.dzn;1;-1.0;-1;-1;-1;;;;;3551.9477;;;;;singleobj-mzn-gurobi-LB-noUB;87;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/87_oven_scheduling.minizinc_instance_1212-10.35.29.dzn ../../instancesUC1withLB/mzn/warmstart/87_warm_start_87RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.15.dzn;1;-1.0;-1;-1;-1;;;;;3554.0293;;;;;singleobj-mzn-gurobiWS-LB-noUB;87;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/87_oven_scheduling.cpoptimizer_instance_1212-10.35.28.dat;1;0.001453968;229;-1;1;855.0;375.0;229.0;145.0;3585.38;3600.04;4.44e-05;7.0;157500.0;singleobj-opl-reprjob-LB-noUB;87;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/87_warm_start_87RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.15.dat;1;0.00144127;227;-1;1;970.0;347.0;227.0;155.0;3585.35;3600.04;4.44e-05;7.0;157500.0;singleobj-opl-reprjob-LB-WS-noUB;87;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/88_oven_scheduling.minizinc_instance_1212-10.35.31.dzn;1;-1.0;-1;-1;-1;;;;;3547.3733;;;;;singleobj-mzn-gurobi-LB-noUB;88;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/88_oven_scheduling.minizinc_instance_1212-10.35.31.dzn ../../instancesUC1withLB/mzn/warmstart/88_warm_start_88RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.19.dzn;1;-1.0;-1;-1;-1;;;;;3545.5248;;;;;singleobj-mzn-gurobiWS-LB-noUB;88;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/88_oven_scheduling.cpoptimizer_instance_1212-10.35.30.dat;1;-1.0;-1;-1;-1;;;;;3585.08;3600.04;-1.0;7.0;-1.0;singleobj-opl-reprjob-LB-noUB;88;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/88_warm_start_88RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.19.dat;1;5.89e-08;40;-1;1;3219.0;516.0;248.0;40.0;3585.13;3600.03;1.18e-08;8.0;678562500.0;singleobj-opl-reprjob-LB-WS-noUB;88;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/88_oven_scheduling.minizinc_instance_1212-10.35.31.dzn;1;-1.0;-1;-1;-1;;;;;3550.1833;;;;;singleobj-mzn-gurobi-LB-noUB;88;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/88_oven_scheduling.minizinc_instance_1212-10.35.31.dzn ../../instancesUC1withLB/mzn/warmstart/88_warm_start_88RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.19.dzn;1;-1.0;-1;-1;-1;;;;;3551.4012;;;;;singleobj-mzn-gurobiWS-LB-noUB;88;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/88_oven_scheduling.cpoptimizer_instance_1212-10.35.30.dat;1;-1.0;-1;-1;-1;;;;;3584.82;3600.04;-1.0;1500.0;-1.0;singleobj-opl-reprjob-LB-noUB;88;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/88_warm_start_88RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.19.dat;1;3.32e-06;2252;-1;1;2252.0;484.0;249.0;40.0;3585.0;3600.03;2.21e-06;1500.0;678562500.0;singleobj-opl-reprjob-LB-WS-noUB;88;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/88_oven_scheduling.minizinc_instance_1212-10.35.31.dzn;1;-1.0;-1;-1;-1;;;;;3548.3094;;;;;singleobj-mzn-gurobi-LB-noUB;88;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/88_oven_scheduling.minizinc_instance_1212-10.35.31.dzn ../../instancesUC1withLB/mzn/warmstart/88_warm_start_88RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.19.dzn;1;-1.0;-1;-1;-1;;;;;3548.3422;;;;;singleobj-mzn-gurobiWS-LB-noUB;88;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/88_oven_scheduling.cpoptimizer_instance_1212-10.35.30.dat;1;2.77e-06;1878;-1;1;8228.0;1878.0;250.0;158.0;3584.9;3600.04;1.59e-07;108.0;678562500.0;singleobj-opl-reprjob-LB-noUB;88;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/88_warm_start_88RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.19.dat;1;1.74e-07;118;-1;1;2987.0;118.0;243.0;39.0;3585.03;3600.02;1.59e-07;108.0;678562500.0;singleobj-opl-reprjob-LB-WS-noUB;88;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/88_oven_scheduling.minizinc_instance_1212-10.35.31.dzn;1;-1.0;-1;-1;-1;;;;;3548.3386;;;;;singleobj-mzn-gurobi-LB-noUB;88;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/88_oven_scheduling.minizinc_instance_1212-10.35.31.dzn ../../instancesUC1withLB/mzn/warmstart/88_warm_start_88RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.19.dzn;1;-1.0;-1;-1;-1;;;;;3545.4397;;;;;singleobj-mzn-gurobiWS-LB-noUB;88;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/88_oven_scheduling.cpoptimizer_instance_1212-10.35.30.dat;1;-1.0;-1;-1;-1;;;;;3584.83;3600.04;-1.0;7.0;-1.0;singleobj-opl-reprjob-LB-noUB;88;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/88_warm_start_88RandomOvenSchedulingInstance-n250-k2-a5--2212-22.47.19.dat;1;3.29e-07;223;-1;1;6520.0;1545.0;223.0;132.0;3585.07;3600.04;1.18e-08;8.0;678562500.0;singleobj-opl-reprjob-LB-WS-noUB;88;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/89_oven_scheduling.minizinc_instance_1212-10.35.33.dzn;1;-1.0;-1;-1;-1;;;;;3549.8315;;;;;singleobj-mzn-gurobi-LB-noUB;89;batchcount
